epsilon,synthesizer,trial,alpha,beta,gamma,t_count,q_count,cost,distance,duration_ms,success,gates
1e-08,gridsynth,406,2.976295714748703,1.4947630436836046,1.7726260256838438,245,0,245.0,5.335312e-09,278.571,True,XHTSHTHTSHTSHTHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHTHTHTHTHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTSSHSHHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTHTHTSHTHTHTSHTHTSHTHTSHTSHTHTSHTHTHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHSHHTHTHTSHTHTSHTHTHTHTHTHTHTHTSHTSHTHTHTSHTHTHTHTSHTHTHTSHTHTSHTHTSHTHTHTSHTSHTHTHTHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTHTHTHTSHTHTSHTHTHTHTSHTSHTHTHTSHTSHTHTHTHTHTSHTHTHTHTHTHTHTHTSHTSHTHTHTSHTHTHTSHTHTHTSHSS
1e-08,cyclosynth_t,407,5.95438048939642,2.2574805183596784,3.478745411214895,72,0,72.0,3.665599e-09,738.697,True,THTHTHTHSHTHZSTHTHSHTHZSHTHSTHTHZSTHTHSHTHTHTHZSTHTHSHTHTHTHZSHTHSTHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHTHTHSHTHZSHTHSHTHTHTHZSTHTHSTHTHZSHTHSHTHZSTHTHSTHTHTHTHZSHTHTHTHTHTHTHTHSHTHZSTHTHSTHTHZSHTHTYHSH
1e-08,cyclosynth_sqrt_t,407,5.95438048939642,2.2574805183596784,3.478745411214895,20,12,56.0,6.951324e-09,7778.627,True,SQHTHZSTHTHTQHTHSHTHTHQHZSHTHTHTHSTHTHZSHTHSTHQHZSHTHQHQHSQHQHZSTHTHSHQHZSTHTHSHQHZSHTHSHQHZSQX
1e-08,gridsynth,407,5.95438048939642,2.2574805183596784,3.478745411214895,244,0,244.0,6.659369e-09,214.851,True,XHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTHTHTHTHTHTHTHTHTSHTSHTHTSHTSHTHTSHTHTHTSHTHTHTHTHTHTHTSHTSHTHTSHTHTSHTSHTSHTHTSHTHTSHTHTHTSHTHTHTHTSHTHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTSHSHHTSHTHTSHTSHTSHTHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTSHTHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTHTHTSHTSHTHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTHTHTHTSHTSHTHTSHSHHTSHTHTHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTHTHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTHTHTHTSHTSHTHTHTHTHTSHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTHTSHTSHTHTHTHTSHTSHTSHTHTHTHTSHTSHTHTSHTHTHTSHTSHTHTHTHTHTHTX
1e-08,cyclosynth_t,408,4.827550317026621,1.3885524801616453,6.092982383414669,75,0,75.0,8.334080e-09,1138.177,True,THTHSHTHZSHTHSHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHTHTHZSTHTHSHTHZSHTHSHTHZSHTHTHTHSTHTHTHTHZSHTHTHTHTHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHSHTHZSTHTHSHTHZSHTHTHTHSHTHTHTHZSHTHSHTHZSTHTHSTHTHTHTHTHTHZSTHTHSHTHZSTHTHSTHTHZSTHTHZHSH
1e-08,cyclosynth_sqrt_t,408,4.827550317026621,1.3885524801616453,6.092982383414669,29,11,62.0,8.349067e-09,6962.509,True,SHQHTHQHTQHTHZSTQHTHSHTHZSHTHTHTHSTHTHZSQHTHSHTHTHTQHTHTHZSHTHSHTHZSTHTQHSHQHZSHTHSQHTHZSHTHSTHTHZSHTHSHTQHZSTQH
1e-08,gridsynth,408,4.827550317026621,1.3885524801616453,6.092982383414669,248,0,248.0,4.288576e-09,116.981,True,XHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTHTHTHTHTHTHTSHTSHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTHTHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTHTHTSHTSHTSHTHTSHTHTSHTHTHTHTSHTSHTHTSHTSHTHTHTHTHTSHTSHTHTHTSHTHTHTSHTHTHSHTHTHTSHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTHTHTHTHTSHTSHTSHTSHTHTHTHTHTSHTHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTHTHTSHTSHTHTSHTHTSHTSHTSHTHTSHTHTSHTXSSSHSHSHTSHTHTHTSHTHTHTHTHTSHTHTSHTSHTSHTSHTHTHTHTHTHTHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTHTHTHTSHTSHTSHTHTHTHTHTSHTSHTHTHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTX
1e-08,cyclosynth_t,409,3.5053311604203716,0.40538101459605563,2.987277895347897,76,0,76.0,6.862915e-09,736.672,True,THTHSTHTHZSHTHSHTHTHTHZSTHTHTHTHTHTHSTHTHZSHTHTHTHTHTHSHTHTHTHZSHTHSTHTHZSTHTHSHTHZSHTHTHTHSHTHZSHTHSHTHZSTHTHSTHTHZSHTHSHTHTHTHZSTHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSHTHZSHTHSHTHZSTHTHSHTHZSTHTHTHTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHTHTHZHS
1e-08,cyclosynth_sqrt_t,409,3.5053311604203716,0.40538101459605563,2.987277895347897,22,13,61.0,8.798375e-09,7019.570,True,QHQHQHTHQHTHSTHQHTHTHZSTHTHSHTHZSHQHSHTHZSTHTQHSHQHZSHTHSHTHZSQHQHTHQHSHTQHZSTHTHTHTHQHTHSTHTHZSYSH
1e-08,gridsynth,409,3.5053311604203716,0.40538101459605563,2.987277895347897,243,0,243.0,4.836482e-09,259.156,True,XHTSHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTSHTHTHTSHTHTSHTHTHTHTHTHTHTSHTHTSHXSSSHSHHTSHTHTHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTHTHTHTHTHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTHTHTSHTHTHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTSHTHTHTSHTHTHTSHTHTHTSHTSHTHTSHXSSHSHHTSHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTSHTHTHTSHTHTSHTSHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTSHTHTHTSHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTHTSHTHTSHTSHTHTHTHTSHTSHTHTSHTHTSHTHTSHTHTHTHTHTSHTHTSHTHTHTSHTSHTHTHXS
1e-08,cyclosynth_t,410,5.630691960364237,0.9380619485814174,2.8740184849532526,76,0,76.0,4.359966e-09,906.807,True,HTHSHTHZSHTHTHTHSHTHZSHTHTHTHTHTHSTHTHTHTHZSHTHSHTHZSHTHTHTHSHTHZSTHTHSTHTHZSHTHSHTHZSHTHSTHTHZSTHTHSHTHZSTHTHSHTHZSTHTHSHTHTHTHTHTHZSTHTHTHTHSHTHZSHTHSHTHTHTHZSHTHSHTHTHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZS
1e-08,cyclosynth_sqrt_t,410,5.630691960364237,0.9380619485814174,2.8740184849532526,25,11,58.0,5.368856e-09,15953.065,True,THQHSTHTHZSHTHSQHTHZSHQHQHQHSHTHTHTHZSHTHSTQHTQHTQHTHZSHTQHSHTHZSHQHTHTHTHTHSHQHZSHTHSTHTHZSTHTHTYHSH
1e-08,gridsynth,410,5.630691960364237,0.9380619485814174,2.8740184849532526,244,0,244.0,3.121130e-09,157.110,True,XHTHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTHTHTHTSHTHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTHTHTHTSHTHTSHTSHTHTHTSHTHTHTHTHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHXSSHSHHTSHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTSHTSHTSHTHTHTHTSHTHTHTHTSHTSHTSHTHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTHTHTHTHTHTSHTHTHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHSHHTHTHTSHTSHTSHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTSHTHTHTHTHTHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTSHTSHTSHTSHTSHTHTSHTSHTHTHTHTHTHTSHTHTSHTHTSHTHTHTHTHTHTHTSHTHTSHTHTHTHTHTHTHTSHTHTSHTSHTSHSS
1e-08,cyclosynth_t,411,1.5411545431376068,0.7149780357426464,3.159597253165297,77,0,77.0,5.741690e-09,947.523,True,HTHSHTHZSTHTHSHTHZSHTHSTHTHZSTHTHTHTHTHTHSTHTHZSHTHSHTHTHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHZSTHTHSHTHTHTHZSHTHSTHTHTHTHTHTHZSHTHTHTHSTHTHTHTHZSHTHSTHTHTHTHZSTHTHSHTHTHTHZSHTHTHTHTHTHSHTHZSHTHTHTHSHTHZSHTHSTHTHZSHTHSTHTHZSHTHTHTHTHTH
1e-08,cyclosynth_sqrt_t,411,1.5411545431376068,0.7149780357426464,3.159597253165297,29,12,65.0,6.529153e-09,6535.911,True,STHQHZSHTQHTHTHSQHTHZSHTHSTHTHTHTQHZSHTHSTQHTHZSQHTQHSTHTHTQHTHZSHTHQHTHTHTHSTQHTHZSTQHTHQHTHSHTHZSHTHY
1e-08,gridsynth,411,1.5411545431376068,0.7149780357426464,3.159597253165297,245,0,245.0,6.525800e-09,251.046,True,XHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTHTSHTSHTHTHTHTHTSHTSHTSHTHTSHTHTHTSHTHTSHTSHTHTSHTHTSHTHTHTHTHTHTHTSHTSHTHTSHTSHTHTSHTHTHTSHTSHTHTHTSHTHTHTHTHTSHTSHTHTHTHXSSHSHSHTSHTHTHTSHTHTHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTSHTHTHTSHTHTSHTSHTHTHTHTHTSHTSHTHTSHTHTHTHTHTHTSHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTHTHXSHSHHTSHTSHTHTHTHTHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTHTHTHTSHTSHTSHTHTHTHTHTHTHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTHTSHTHTSHTSHTHTHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTHTHTSHT
1e-08,cyclosynth_t,412,3.8957765523253913,2.5087071635224114,2.5091256940499553,72,0,72.0,5.088316e-09,740.760,True,HTHSTHTHTHTHZSHTHTHTHSHTHZSHTHSTHTHZSHTHTHTHTHTHSHTHTHTHTHTHZSTHTHSHTHTHTHTHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHTHTHSHTHZSTHTHSHTHZSTHTHSTHTHZSHTHTHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHZSTHTHSTHTHZSHTHSHTHZSTHTHTHTHSHTHSTHSH
1e-08,cyclosynth_sqrt_t,412,3.8957765523253913,2.5087071635224114,2.5091256940499553,19,15,64.0,7.097374e-09,5559.652,True,STHQHZSHQHTHTQHSQHTQHZSTHQHSHTHZSTHTHSTHQHZSHQHSTHQHZSHTQHSTHTQHZSHQHSTHTHTHQHZSHTHSHTHZSQHTQH
1e-08,gridsynth,412,3.8957765523253913,2.5087071635224114,2.5091256940499553,249,0,249.0,5.530532e-09,291.888,True,XTHTSHTHTSHTSHTHTHTSHTHTHTSHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTHTSHTHTHTHTHTSHTHTHTSHTSHTHTHTHTHTSHTHTSHTHTHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTHTSHTHTSHTSHTSHTHTSHTHTHTHTHTSHTSHTHTHTSHTHTSHTHTSHTSSHSHHTSHTHTSHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTHTHTSHTHTHTSHTHTSHTSHTSHTHTHTSHTHTSHTSHTSHTHTHTHTHTHTSHTSHTHTSHTHTHTHTHTSHTHTSHTSHTHTHTHTHTSHTSHTHTHTSHTSHTHTHTHTSHTHTHTHTHTHTHTSHTSHTSHTHTSHTSHTHXSSSHSHHTHTSHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTHTHTHTHTHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTSHTHTHTHTHTHTSHTHTHTHTSHTSHTHTSHTSHTSHTHTHTSHTHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTHTHTSHTHTSHTHTSHTHTSHXS
1e-08,cyclosynth_t,413,2.81121373492444,1.8102798811774004,2.3761471425871163,72,0,72.0,7.767869e-09,786.077,True,THTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHTHTHTHTHZSHTHSHTHTHTHTHTHZSHTHSHTHZSTHTHSTHTHTHTHZSTHTHSTHTHZSHTHTHTHSTHTHZSHTHSHTHZSTHTHTHTHTHTHSHTHZSTHTHSHTHZSHTHSHTHTHTHTHTHZSHTHSHTHZSTHTHSHTHZSTYHS
1e-08,cyclosynth_sqrt_t,413,2.81121373492444,1.8102798811774004,2.3761471425871163,22,15,67.0,8.150460e-09,6744.882,True,HTHSTQHTHTHTHZSHTHSHQHTHQHZSHTHSHTQHTQHTHZSHTQHSHQHZSTHTHTHQHSHTHZSHTQHQHTQHQHTHSHQHTHTHQHTHZSHQHYHS
1e-08,gridsynth,413,2.81121373492444,1.8102798811774004,2.3761471425871163,252,0,252.0,9.221694e-09,335.020,True,XHTSHTHTHTSHTHTSHTHTHTHTHTSHTHTHTHTHTHTHTHTSHTHTHTHTSHTSHTHTHTSHTSHTSHTHTHTHTHTHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTSHTHTSHTHTHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTSHTHTHTSHTSHTHTSHHSHTHTHTHTHTSHTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTHTHTHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTHTHTSHTSHTHTSHTHTSHTHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTHTSHTSHTHTHTSHTHTHTHTHTSHTSHTSHTSHTSHTHTXSHSHHTHTSHTHTSHTHTSHTSHTSHTHTHTHTHTHTSHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTSHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTHTHTHTHTSHTSHTSHTHTHTSHTSHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTSHTSHTHTHTSHTSHXS
1e-08,cyclosynth_t,414,2.832522072102125,1.7919123608266643,3.7070885534290863,76,0,76.0,4.144528e-09,1005.407,True,HTHSHTHTHTHZSTHTHSHTHTHTHZSHTHSTHTHZSHTHSHTHTHTHZSTHTHSHTHTHTHZSHTHSTHTHZSHTHSTHTHZSHTHTHTHTHTHSTHTHTHTHZSTHTHSTHTHZSHTHTHTHTHTHSTHTHZSHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHTHTHTHTHZSHTHSTHTHZSTHTHTHTHSHTHZSHTHTHTHXSH
1e-08,cyclosynth_sqrt_t,414,2.832522072102125,1.7919123608266643,3.7070885534290863,26,12,62.0,6.240713e-09,6266.244,True,HTHTQHQHSHQHZSHTHTHTHSHTHZSHTHSHQHZSHTHTHTQHSHTHZSHQHSHTHTHQHZSHTHSTHTHZSTQHQHQHTHTHTQHSHTHTHTHZSHTHSHTHZSHTHQYS
1e-08,gridsynth,414,2.832522072102125,1.7919123608266643,3.7070885534290863,247,0,247.0,4.913078e-09,234.362,True,XHTSHTSHTHTHTSHTSHTHTHTHTSHTHTSHTHTHTHTSHTHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTHTHTSHTHTHTSHTSHTHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTHTSHTSHTXSSHSHHTHTHTSHTSHTHTHTSHTSHTHTHTSHTHTHTHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTHTHTHTHTSHTSHTHTSHTHTSHTHTHTHTHTSHTHTHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTHTSHTSHTSHTHTSHTHTHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTXSHSHTHTHTHTHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTSHTHTSHTHTSHTHTHTHTSHTHTSHTSHTHTSHTHTSHTSHTHTHTSHTHTHTHTSHTSHTHTHTSHTSHTHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTSHTHTSHTSHTHTSHTSHTSHTSHTSHTHTSHTHTSHTHTHTHTHTX
1e-08,cyclosynth_t,415,1.650936235305061,1.9738735795786004,3.486804890974967,79,0,79.0,5.882013e-09,1218.183,True,THTHTHTHTHTHSHTHTHTHZSHTHSHTHZSHTHSTHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSTHTHTHTHTHTHSHTHZSTHTHSTHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHTHTHZSHTHTHTHSHTHZSTHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHTHTHTHTHTHTHZSTHTHSHTHZSHTHSTHTHZSHTHXH
1e-08,cyclosynth_sqrt_t,415,1.650936235305061,1.9738735795786004,3.486804890974967,26,14,68.0,5.907120e-09,7263.836,True,HQHSTHTHZSTQHQHSHQHZSHTHSTHTHZSHTHTQHTQHSHQHZSTHTHSTHTQHTHTHZSHTHTQHQHSHTHZSQHTHSHTHTQHTHZSTHTHSHTHTHQHSQ
1e-08,gridsynth,415,1.650936235305061,1.9738735795786004,3.486804890974967,247,0,247.0,5.064724e-09,213.857,True,XHTHTHTHTSHTHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTSHTHTSHTHTHTSHTHTHTSHTSHTSHTHTHTSHTHTSHTHTHTSHTSHTSHTHTHTSHTHTSHTHTHTSHTHTHTHTSHTHTHTSHTHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTHTSHTHTSHTSHTSHTHTSHTHTSHTSHTHTSHTSHTHTHSSHSHTSHTSHTSHTHTHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTSHTHTSHTSHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTSHTHTSHTHTHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTSHTHTHTSHTSHTSHTHTSHTHTHTHTSHTSHTSHTSHTSHTHTHTSHTHTHTHTSHTSHTHSHSHSHTHTHTSHTSHTHTHTSHTHTSHTHTHTHTHTSHTHTSHTHTHTHTHTHTSHTSHTHTSHTSHTHTSHTHTSHTSHTHTHTHTSHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTSHTHTSHTHTSHTSHTSHTHTHTHTSHTSHTSHTSHTSHTSHTSHTSHTSHTSHTSHTHTHTHTHTSHTHTHTSHTHTHTSHTSHTSHTHTSH
1e-08,cyclosynth_t,416,4.185987937857977,2.3250833196359775,2.3313784085307874,77,0,77.0,6.012658e-09,998.546,True,HTHSTHTHZSHTHTHTHSTHTHZSTHTHSHTHZSHTHSHTHZSTHTHSTHTHZSTHTHSHTHZSHTHSHTHZSTHTHSTHTHZSTHTHTHTHTHTHSTHTHZSHTHSHTHTHTHZSTHTHSHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSTHTHSTHTHTHTHZSHTHSHTHZSHTHTHTHSHTHZSTHTHSHTHZSTHTHSHTHZSHTHTHTHSHTHZSTHTHSHTHZSHTHTXHSH
1e-08,cyclosynth_sqrt_t,416,4.185987937857977,2.3250833196359775,2.3313784085307874,28,13,67.0,9.250064e-09,9065.867,True,SHTHZSHQHSHTHZSHTQHSHTHZSHTHSHTQHZSTHTHSHTQHZSTHTHSTHTHZSTHTQHSHTHZSTHQHSHTHZSQHTHSTHQHTQHTHZSTHQHTHTHSHTHQHTQHZSQHTHYHS
1e-08,gridsynth,416,4.185987937857977,2.3250833196359775,2.3313784085307874,252,0,252.0,7.271942e-09,258.632,True,XSHTSHTHTHTHTSHTSHTSHTSHTHTHTHTSHTSHTSHTSHTSHTHTSHTHTHTHTHTHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTSHTHTHTHTHTHTSHTSHTHTHTSHTSHTHTSHTHTSHTSHTHTSHTSHTHTHTSHTHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTSHTHTSHTSHTSHTSHTSHTHTSHTHTHTSHTHTSHTHTHTSHXSHSHHTSHTHTHTHTHTHTHTSHTHTSHTHTSHTHTHTSHTHTSHTSHTSHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTSHTHTHTHTHTSHTHTSHTSHTSHTHTSHTSHTHTHTHTHTHTSHTHTSHTHTSHTHTSHTSHTHTSHTHTSHTHTHTSHTSHTSHTSHTSHTSHTSHTHTSHTHTHTSHTHTHTSHTHTHTSHTSHTSHTSHXSSHSHHTSHTHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTSHTHTSHTSHTHTHTHTSHTSHTSHTHTSHTHTHTHTSHTHTHTHTSHTSHTSHTHTSHTSHTHTSHTSHTHTSHTHTSHTSHTSHTHTHTSHTHTHTSHTHTHTHTHTSHTSHTHTHTHTSHTSHTSHTHTHTHTHTHTSHTHTHTHTSHTHTHTSHTHTHTSHTHS
1e-08,cyclosynth_t,417,3.916012908604285,1.5336851360812087,2.2467333876916626,73,0,73.0,8.520624e-09,894.526,True,HTHSHTHTHTHTHTHTHTHZSHTHTHTHTHTHSHTHTHTHTHTHZSHTHSHTHZSHTHSHTHZSHTHSHTHTHTHZSHTHSHTHZSHTHTHTHSTHTHTHTHZSHTHSTHTHZSHTHSTHTHZSHTHTHTHSHTHZSHTHSTHTHTHTHZSHTHTHTHSTHTHZSHTHSHTHZSHTHSTHTHZSHTHTHTHSHTHZSTHTHTHTHSHTHZSHTHSTHTHZSHTHSH
1e-08,cyclosynth_sqrt_t,417,3.916012908604285,1.5336851360812087,2.2467333876916626,27,13,66.0,7.743734e-09,5773.328,True,SHTHTHTHZSTQHTHSTQHQHTHTQHZSHTHSHTHQHTHZSTHTHSTHTQHTHTQHZSHQHTHTHSHTQHTHTHQHTHZSHTHSTHTQHZSHTHSHQHZSHQHZHS
1e-08,gridsynth,417,3.916012908604285,1.5336851360812087,2.2467333876916626,245,0,245.0,3.633800e-09,237.931,True,XHTHTHTHTSHTHTSHTHTSHTSHTSHTSHTHTSHTSHTHTHTHTHTSHTSHTHTHTHTHTHTSHTHTSHTSHTSHTHTHTSHTSHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTHTSHTSHTSHTHTSHTSHTHTSHTSHTSHTHTHTSHTSHTSHTHTSHTSHTSHTSHTHTSHTSHTSHTHTHTHTHTSSSHSHTSHTHTSHTSHTSHTHTHTSHTHTSHTSHTHTHTHTSHTHTHTSHTSHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTSHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTHTSHTSHTHTSHTSHTHTHTSHTHTHTSHTSHTSHTHTSHTSHTSHTHTHTHTSHTHTSHTHTSHTSHTSHTHSHSHSHTSHTSHTSHTSHTSHTHTHTHTSHTSHTSHTHTSHTSHTHTSHTHTSHTHTSHTHTSHTHTHTHTSHTHTSHTHTHTSHTHTHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTHTHTSHTSHTHTHTHTHTHTHTSHTSHTHTHTHTHTHTSHTSHTSHTSHTHTHTHTHTSHTSHTSHTHTHTHTSHTSHTSHTHTHTSHTSHS
1e-08,cyclosynth_t,418,0.34382086792926125,2.101959645504389,2.6811228922010466,74,0,74.0,9.321659e-09,786.216,True,HTHSTHTHZSHTHSHTHTHTHZSHTHSHTHZSHTHSHTHZSTHTHSTHTHZSHTHSTHTHZSHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHSTHTHZSHTHSTHTHZSHTHTHTHSHTHZSTHTHTHTHSHTHZSHTHSHTHZSHTHTHTHSHTHTHTHTHTHZSHTHSTHTHZSHTHTHTHSHTHZSHTHSHTHZSHTHSTHTHZSHTHSHTHZSHTHTHTHSTHTHZSHTHSTHTHTHTHZSXHSH
